#  E (eV)   dosup(E)     dosdw(E)   Int dos(E) EFermi =    9.244 eV
 -13.070  0.1482E-05  0.6289E-09  0.3435E-07
 -13.060  0.2545E-05  0.1235E-08  0.5981E-07
 -13.050  0.4325E-05  0.2401E-08  0.1031E-06
 -13.040  0.7273E-05  0.4617E-08  0.1759E-06
 -13.030  0.1210E-04  0.8785E-08  0.2970E-06
 -13.020  0.1992E-04  0.1654E-07  0.4963E-06
 -13.010  0.3245E-04  0.3080E-07  0.8212E-06
 -13.000  0.5231E-04  0.5677E-07  0.1345E-05
 -12.990  0.8344E-04  0.1035E-06  0.2180E-05
 -12.980  0.1317E-03  0.1868E-06  0.3499E-05
 -12.970  0.2057E-03  0.3334E-06  0.5559E-05
 -12.960  0.3179E-03  0.5889E-06  0.8744E-05
 -12.950  0.4861E-03  0.1029E-05  0.1361E-04
 -12.940  0.7356E-03  0.1780E-05  0.2099E-04
 -12.930  0.1102E-02  0.3045E-05  0.3203E-04
 -12.920  0.1632E-02  0.5156E-05  0.4841E-04
 -12.910  0.2394E-02  0.8638E-05  0.7243E-04
 -12.900  0.3474E-02  0.1432E-04  0.1073E-03
 -12.890  0.4989E-02  0.2348E-04  0.1574E-03
 -12.880  0.7091E-02  0.3812E-04  0.2287E-03
 -12.870  0.9974E-02  0.6121E-04  0.3291E-03
 -12.860  0.1388E-01  0.9727E-04  0.4689E-03
 -12.850  0.1913E-01  0.1530E-03  0.6617E-03
 -12.840  0.2608E-01  0.2380E-03  0.9248E-03
 -12.830  0.3519E-01  0.3664E-03  0.1280E-02
 -12.820  0.4700E-01  0.5583E-03  0.1756E-02
 -12.810  0.6214E-01  0.8418E-03  0.2386E-02
 -12.800  0.8131E-01  0.1256E-02  0.3211E-02
 -12.790  0.1053E+00  0.1854E-02  0.4283E-02
 -12.780  0.1350E+00  0.2709E-02  0.5660E-02
 -12.770  0.1713E+00  0.3917E-02  0.7413E-02
 -12.760  0.2153E+00  0.5605E-02  0.9622E-02
 -12.750  0.2677E+00  0.7937E-02  0.1238E-01
 -12.740  0.3297E+00  0.1112E-01  0.1579E-01
 -12.730  0.4019E+00  0.1543E-01  0.1996E-01
 -12.720  0.4852E+00  0.2117E-01  0.2502E-01
 -12.710  0.5799E+00  0.2877E-01  0.3111E-01
 -12.700  0.6864E+00  0.3868E-01  0.3836E-01
 -12.690  0.8047E+00  0.5147E-01  0.4692E-01
 -12.680  0.9342E+00  0.6780E-01  0.5694E-01
 -12.670  0.1074E+01  0.8839E-01  0.6857E-01
 -12.660  0.1224E+01  0.1141E+00  0.8195E-01
 -12.650  0.1381E+01  0.1457E+00  0.9722E-01
 -12.640  0.1545E+01  0.1843E+00  0.1145E+00
 -12.630  0.1712E+01  0.2307E+00  0.1339E+00
 -12.620  0.1880E+01  0.2859E+00  0.1556E+00
 -12.610  0.2048E+01  0.3508E+00  0.1796E+00
 -12.600  0.2211E+01  0.4262E+00  0.2060E+00
 -12.590  0.2367E+01  0.5126E+00  0.2348E+00
 -12.580  0.2515E+01  0.6106E+00  0.2660E+00
 -12.570  0.2651E+01  0.7203E+00  0.2997E+00
 -12.560  0.2774E+01  0.8414E+00  0.3359E+00
 -12.550  0.2883E+01  0.9735E+00  0.3744E+00
 -12.540  0.2976E+01  0.1116E+01  0.4153E+00
 -12.530  0.3053E+01  0.1267E+01  0.4585E+00
 -12.520  0.3115E+01  0.1425E+01  0.5039E+00
 -12.510  0.3163E+01  0.1588E+01  0.5515E+00
 -12.500  0.3198E+01  0.1754E+01  0.6010E+00
 -12.490  0.3222E+01  0.1921E+01  0.6524E+00
 -12.480  0.3238E+01  0.2085E+01  0.7056E+00
 -12.470  0.3248E+01  0.2244E+01  0.7606E+00
 -12.460  0.3255E+01  0.2395E+01  0.8171E+00
 -12.450  0.3262E+01  0.2536E+01  0.8750E+00
 -12.440  0.3272E+01  0.2665E+01  0.9344E+00
 -12.430  0.3288E+01  0.2781E+01  0.9951E+00
 -12.420  0.3312E+01  0.2881E+01  0.1057E+01
 -12.410  0.3346E+01  0.2965E+01  0.1120E+01
 -12.400  0.3392E+01  0.3034E+01  0.1184E+01
 -12.390  0.3451E+01  0.3087E+01  0.1250E+01
 -12.380  0.3523E+01  0.3125E+01  0.1316E+01
 -12.370  0.3607E+01  0.3151E+01  0.1384E+01
 -12.360  0.3703E+01  0.3166E+01  0.1453E+01
 -12.350  0.3808E+01  0.3173E+01  0.1522E+01
 -12.340  0.3921E+01  0.3174E+01  0.1593E+01
 -12.330  0.4037E+01  0.3172E+01  0.1665E+01
 -12.320  0.4153E+01  0.3171E+01  0.1739E+01
 -12.310  0.4264E+01  0.3173E+01  0.1813E+01
 -12.300  0.4366E+01  0.3180E+01  0.1888E+01
 -12.290  0.4455E+01  0.3196E+01  0.1965E+01
 -12.280  0.4526E+01  0.3222E+01  0.2042E+01
 -12.270  0.4575E+01  0.3261E+01  0.2121E+01
 -12.260  0.4599E+01  0.3313E+01  0.2200E+01
 -12.250  0.4593E+01  0.3378E+01  0.2280E+01
 -12.240  0.4556E+01  0.3456E+01  0.2360E+01
 -12.230  0.4487E+01  0.3548E+01  0.2440E+01
 -12.220  0.4386E+01  0.3650E+01  0.2520E+01
 -12.210  0.4253E+01  0.3761E+01  0.2601E+01
 -12.200  0.4091E+01  0.3878E+01  0.2680E+01
 -12.190  0.3901E+01  0.3997E+01  0.2759E+01
 -12.180  0.3688E+01  0.4114E+01  0.2837E+01
 -12.170  0.3456E+01  0.4225E+01  0.2914E+01
 -12.160  0.3209E+01  0.4325E+01  0.2989E+01
 -12.150  0.2953E+01  0.4410E+01  0.3063E+01
 -12.140  0.2692E+01  0.4476E+01  0.3135E+01
 -12.130  0.2431E+01  0.4519E+01  0.3204E+01
 -12.120  0.2175E+01  0.4534E+01  0.3271E+01
 -12.110  0.1927E+01  0.4520E+01  0.3336E+01
 -12.100  0.1690E+01  0.4475E+01  0.3397E+01
 -12.090  0.1469E+01  0.4398E+01  0.3456E+01
 -12.080  0.1264E+01  0.4289E+01  0.3512E+01
 -12.070  0.1077E+01  0.4149E+01  0.3564E+01
 -12.060  0.9080E+00  0.3980E+01  0.3613E+01
 -12.050  0.7583E+00  0.3786E+01  0.3658E+01
 -12.040  0.6270E+00  0.3570E+01  0.3700E+01
 -12.030  0.5132E+00  0.3337E+01  0.3739E+01
 -12.020  0.4158E+00  0.3090E+01  0.3774E+01
 -12.010  0.3335E+00  0.2836E+01  0.3805E+01
 -12.000  0.2648E+00  0.2578E+01  0.3834E+01
 -11.990  0.2082E+00  0.2322E+01  0.3859E+01
 -11.980  0.1619E+00  0.2071E+01  0.3882E+01
 -11.970  0.1247E+00  0.1830E+01  0.3901E+01
 -11.960  0.9506E-01  0.1601E+01  0.3918E+01
 -11.950  0.7172E-01  0.1388E+01  0.3933E+01
 -11.940  0.5355E-01  0.1191E+01  0.3945E+01
 -11.930  0.3958E-01  0.1012E+01  0.3956E+01
 -11.920  0.2895E-01  0.8511E+00  0.3964E+01
 -11.910  0.2096E-01  0.7089E+00  0.3972E+01
 -11.900  0.1502E-01  0.5846E+00  0.3978E+01
 -11.890  0.1065E-01  0.4773E+00  0.3983E+01
 -11.880  0.7472E-02  0.3857E+00  0.3987E+01
 -11.870  0.5189E-02  0.3086E+00  0.3990E+01
 -11.860  0.3566E-02  0.2444E+00  0.3992E+01
 -11.850  0.2426E-02  0.1917E+00  0.3994E+01
 -11.840  0.1633E-02  0.1487E+00  0.3996E+01
 -11.830  0.1088E-02  0.1143E+00  0.3997E+01
 -11.820  0.7169E-03  0.8689E-01  0.3998E+01
 -11.810  0.4676E-03  0.6539E-01  0.3998E+01
 -11.800  0.3019E-03  0.4871E-01  0.3999E+01
 -11.790  0.1928E-03  0.3592E-01  0.3999E+01
 -11.780  0.1219E-03  0.2621E-01  0.3999E+01
 -11.770  0.7624E-04  0.1893E-01  0.4000E+01
 -11.760  0.4719E-04  0.1353E-01  0.4000E+01
 -11.750  0.2890E-04  0.9574E-02  0.4000E+01
 -11.740  0.1752E-04  0.6703E-02  0.4000E+01
 -11.730  0.1050E-04  0.4645E-02  0.4000E+01
 -11.720  0.6233E-05  0.3185E-02  0.4000E+01
 -11.710  0.3660E-05  0.2162E-02  0.4000E+01
 -11.700  0.2126E-05  0.1452E-02  0.4000E+01
 -11.690  0.1222E-05  0.9650E-03  0.4000E+01
 -11.680  0.6953E-06  0.6347E-03  0.4000E+01
 -11.670  0.3914E-06  0.4132E-03  0.4000E+01
 -11.660  0.2180E-06  0.2661E-03  0.4000E+01
 -11.650  0.1201E-06  0.1696E-03  0.4000E+01
 -11.640  0.6549E-07  0.1070E-03  0.4000E+01
 -11.630  0.3533E-07  0.6678E-04  0.4000E+01
 -11.620  0.1886E-07  0.4125E-04  0.4000E+01
 -11.610  0.9960E-08  0.2521E-04  0.4000E+01
 -11.600  0.5205E-08  0.1525E-04  0.4000E+01
 -11.590  0.2691E-08  0.9124E-05  0.4000E+01
 -11.580  0.1377E-08  0.5403E-05  0.4000E+01
 -11.570  0.6968E-09  0.3166E-05  0.4000E+01
 -11.560  0.3490E-09  0.1836E-05  0.4000E+01
 -11.550  0.1729E-09  0.1053E-05  0.4000E+01
 -11.540  0.8477E-10  0.5978E-06  0.4000E+01
 -11.530  0.4112E-10  0.3358E-06  0.4000E+01
 -11.520  0.1973E-10  0.1866E-06  0.4000E+01
 -11.510  0.9369E-11  0.1026E-06  0.4000E+01
 -11.500  0.4402E-11  0.5585E-07  0.4000E+01
 -11.490  0.2046E-11  0.3007E-07  0.4000E+01
 -11.480  0.9417E-12  0.1602E-07  0.4000E+01
 -11.470  0.4303E-12  0.8442E-08  0.4000E+01
 -11.460  0.1980E-12  0.4403E-08  0.4000E+01
 -11.450  0.9820E-13  0.2272E-08  0.4000E+01
 -11.440  0.6612E-13  0.1160E-08  0.4000E+01
 -11.430  0.8042E-13  0.5859E-09  0.4000E+01
 -11.420  0.1500E-12  0.2928E-09  0.4000E+01
 -11.410  0.3189E-12  0.1448E-09  0.4000E+01
 -11.400  0.6923E-12  0.7085E-10  0.4000E+01
 -11.390  0.1496E-11  0.3430E-10  0.4000E+01
 -11.380  0.3203E-11  0.1643E-10  0.4000E+01
 -11.370  0.6786E-11  0.7784E-11  0.4000E+01
 -11.360  0.1423E-10  0.3649E-11  0.4000E+01
 -11.350  0.2951E-10  0.1693E-11  0.4000E+01
 -11.340  0.6055E-10  0.7769E-12  0.4000E+01
 -11.330  0.1230E-09  0.3529E-12  0.4000E+01
 -11.320  0.2470E-09  0.1587E-12  0.4000E+01
 -11.310  0.4911E-09  0.7110E-13  0.4000E+01
 -11.300  0.9660E-09  0.3256E-13  0.4000E+01
 -11.290  0.1880E-08  0.1720E-13  0.4000E+01
 -11.280  0.3620E-08  0.1444E-13  0.4000E+01
 -11.270  0.6898E-08  0.2228E-13  0.4000E+01
 -11.260  0.1300E-07  0.4598E-13  0.4000E+01
 -11.250  0.2426E-07  0.1013E-12  0.4000E+01
 -11.240  0.4478E-07  0.2241E-12  0.4000E+01
 -11.230  0.8179E-07  0.4919E-12  0.4000E+01
 -11.220  0.1478E-06  0.1069E-11  0.4000E+01
 -11.210  0.2643E-06  0.2299E-11  0.4000E+01
 -11.200  0.4677E-06  0.4891E-11  0.4000E+01
 -11.190  0.8189E-06  0.1030E-10  0.4000E+01
 -11.180  0.1419E-05  0.2145E-10  0.4000E+01
 -11.170  0.2432E-05  0.4421E-10  0.4000E+01
 -11.160  0.4126E-05  0.9015E-10  0.4000E+01
 -11.150  0.6926E-05  0.1819E-09  0.4000E+01
 -11.140  0.1151E-04  0.3632E-09  0.4000E+01
 -11.130  0.1891E-04  0.7174E-09  0.4000E+01
 -11.120  0.3076E-04  0.1402E-08  0.4000E+01
 -11.110  0.4952E-04  0.2712E-08  0.4000E+01
 -11.100  0.7889E-04  0.5189E-08  0.4000E+01
 -11.090  0.1244E-03  0.9824E-08  0.4000E+01
 -11.080  0.1940E-03  0.1841E-07  0.4000E+01
 -11.070  0.2995E-03  0.3412E-07  0.4000E+01
 -11.060  0.4576E-03  0.6259E-07  0.4000E+01
 -11.050  0.6920E-03  0.1136E-06  0.4000E+01
 -11.040  0.1036E-02  0.2040E-06  0.4000E+01
 -11.030  0.1534E-02  0.3625E-06  0.4000E+01
 -11.020  0.2248E-02  0.6375E-06  0.4000E+01
 -11.010  0.3262E-02  0.1109E-05  0.4000E+01
 -11.000  0.4685E-02  0.1910E-05  0.4000E+01
 -10.990  0.6660E-02  0.3254E-05  0.4000E+01
 -10.980  0.9371E-02  0.5486E-05  0.4000E+01
 -10.970  0.1305E-01  0.9153E-05  0.4000E+01
 -10.960  0.1800E-01  0.1511E-04  0.4001E+01
 -10.950  0.2456E-01  0.2469E-04  0.4001E+01
 -10.940  0.3319E-01  0.3991E-04  0.4001E+01
 -10.930  0.4441E-01  0.6386E-04  0.4002E+01
 -10.920  0.5883E-01  0.1011E-03  0.4002E+01
 -10.910  0.7716E-01  0.1584E-03  0.4003E+01
 -10.900  0.1002E+00  0.2456E-03  0.4004E+01
 -10.890  0.1289E+00  0.3769E-03  0.4005E+01
 -10.880  0.1642E+00  0.5724E-03  0.4007E+01
 -10.870  0.2072E+00  0.8604E-03  0.4009E+01
 -10.860  0.2590E+00  0.1280E-02  0.4012E+01
 -10.850  0.3207E+00  0.1884E-02  0.4015E+01
 -10.840  0.3934E+00  0.2746E-02  0.4019E+01
 -10.830  0.4783E+00  0.3961E-02  0.4024E+01
 -10.820  0.5762E+00  0.5654E-02  0.4029E+01
 -10.810  0.6881E+00  0.7991E-02  0.4036E+01
 -10.800  0.8145E+00  0.1118E-01  0.4045E+01
 -10.790  0.9559E+00  0.1548E-01  0.4054E+01
 -10.780  0.1112E+01  0.2122E-01  0.4066E+01
 -10.770  0.1284E+01  0.2879E-01  0.4079E+01
 -10.760  0.1470E+01  0.3869E-01  0.4094E+01
 -10.750  0.1670E+01  0.5147E-01  0.4111E+01
 -10.740  0.1883E+01  0.6779E-01  0.4131E+01
 -10.730  0.2108E+01  0.8843E-01  0.4153E+01
 -10.720  0.2342E+01  0.1142E+00  0.4177E+01
 -10.710  0.2584E+01  0.1461E+00  0.4204E+01
 -10.700  0.2831E+01  0.1851E+00  0.4235E+01
 -10.690  0.3083E+01  0.2323E+00  0.4268E+01
 -10.680  0.3335E+01  0.2888E+00  0.4304E+01
 -10.670  0.3586E+01  0.3558E+00  0.4343E+01
 -10.660  0.3832E+01  0.4342E+00  0.4386E+01
 -10.650  0.4073E+01  0.5251E+00  0.4432E+01
 -10.640  0.4305E+01  0.6295E+00  0.4481E+01
 -10.630  0.4526E+01  0.7479E+00  0.4534E+01
 -10.620  0.4734E+01  0.8810E+00  0.4590E+01
 -10.610  0.4927E+01  0.1029E+01  0.4650E+01
 -10.600  0.5104E+01  0.1192E+01  0.4713E+01
 -10.590  0.5263E+01  0.1369E+01  0.4779E+01
 -10.580  0.5404E+01  0.1561E+01  0.4849E+01
 -10.570  0.5526E+01  0.1766E+01  0.4922E+01
 -10.560  0.5630E+01  0.1982E+01  0.4998E+01
 -10.550  0.5715E+01  0.2209E+01  0.5077E+01
 -10.540  0.5783E+01  0.2443E+01  0.5159E+01
 -10.530  0.5837E+01  0.2685E+01  0.5245E+01
 -10.520  0.5878E+01  0.2930E+01  0.5333E+01
 -10.510  0.5909E+01  0.3177E+01  0.5424E+01
 -10.500  0.5934E+01  0.3424E+01  0.5517E+01
 -10.490  0.5956E+01  0.3666E+01  0.5613E+01
 -10.480  0.5980E+01  0.3903E+01  0.5712E+01
 -10.470  0.6011E+01  0.4132E+01  0.5814E+01
 -10.460  0.6052E+01  0.4350E+01  0.5918E+01
 -10.450  0.6107E+01  0.4554E+01  0.6024E+01
 -10.440  0.6181E+01  0.4744E+01  0.6133E+01
 -10.430  0.6276E+01  0.4916E+01  0.6245E+01
 -10.420  0.6394E+01  0.5070E+01  0.6360E+01
 -10.410  0.6538E+01  0.5205E+01  0.6477E+01
 -10.400  0.6707E+01  0.5319E+01  0.6598E+01
 -10.390  0.6899E+01  0.5412E+01  0.6721E+01
